What is the significance of creatinine in kidney function tests?,"- Definition: Creatinine is a waste product from muscle metabolism, used to assess kidney function.
- Logical Flow: High creatinine levels indicate impaired kidney filtration, as seen in chronic kidney disease.
- Example: Creatinine is like a trash indicator; high levels mean the kidneys aren’t taking out the trash efficiently."
What is the biochemical basis of rheumatoid arthritis?,"- Definition: Rheumatoid arthritis is an autoimmune disorder causing inflammation and joint damage.
- Logical Flow: The immune system attacks synovial membranes, leading to inflammation, cartilage damage, and bone erosion.
- Example: Rheumatoid arthritis is like a faulty alarm system, where the body attacks its own tissues instead of protecting them."
Front,Back
What is the cell theory?,"- Definition: The cell theory states that all living organisms are composed of cells, and cells are the basic unit of life.
- Logical Flow: Cells arise from pre-existing cells, and all cellular functions (metabolism, reproduction, etc.) occur within cells.
- Example: The cell theory is like the foundation of a house; everything in biology is built upon the understanding that cells are the basic building blocks of life."
What are the key differences between prokaryotic and eukaryotic cells?,"- Definition: Prokaryotic cells lack a nucleus and membrane-bound organelles, while eukaryotic cells have both.
- Logical Flow: Prokaryotes (e.g., bacteria) have simpler structures and circular DNA, while eukaryotes (e.g., animal and plant cells) have complex organelles and linear DNA.
- Example: Prokaryotic cells are like studio apartments (compact and simple), while eukaryotic cells are like mansions (large and compartmentalized)."
What is the role of the cytoskeleton?,"- Definition: The cytoskeleton provides structural support, facilitates cell movement, and organizes intracellular components.
- Logical Flow: It consists of microtubules, actin filaments, and intermediate filaments, which work together to maintain cell shape and enable processes like muscle contraction and ciliary movement.
- Example: The cytoskeleton is like the scaffolding of a building, providing structure and enabling movement within the cell."
What are microtubules and their functions?,"- Definition: Microtubules are dynamic structures made of tubulin, involved in cell division, intracellular transport, and maintaining cell shape.
- Logical Flow: They form the mitotic spindle during cell division and serve as tracks for motor proteins like kinesin and dynein.
- Example: Microtubules are like highways in a city, allowing transport of cargo (organelles and vesicles) within the cell."
What is the role of actin filaments in non-muscle cells?,"- Definition: Actin filaments are involved in cell motility, cytokinesis, and maintaining cell shape.
- Logical Flow: They interact with actin-binding proteins to form structures like lamellipodia and filopodia, enabling cell movement.
- Example: Actin filaments are like construction workers, constantly remodeling the cell's structure to enable movement and division."
What is the extracellular matrix (ECM)?,"- Definition: The ECM is a network of proteins and carbohydrates that provides structural and biochemical support to surrounding cells.
- Logical Flow: It consists of collagen, elastin, and proteoglycans, which regulate cell behavior, adhesion, and signaling.
- Example: The ECM is like the soil in a garden, providing nutrients and support for the plants (cells) to grow and thrive."
What are cell junctions and their roles?,"- Definition: Cell junctions are specialized structures that connect cells, enabling communication and maintaining tissue integrity.
- Logical Flow: Types include tight junctions (barrier function), gap junctions (communication), and desmosomes (mechanical strength).
- Example: Cell junctions are like the bolts and screws in a machine, holding the parts (cells) together and ensuring proper function."
What is cell signaling?,"- Definition: Cell signaling is the process by which cells communicate with each other to coordinate activities.
- Logical Flow: Signaling molecules bind to receptors, triggering intracellular pathways (e.g., cAMP, Ca2+) that alter cell behavior.
- Example: Cell signaling is like a postal system, where messages (signaling molecules) are delivered to specific addresses (receptors) to elicit a response."
What is the role of cAMP in signal transduction?,"- Definition: cAMP (cyclic AMP) is a secondary messenger that amplifies signals within the cell.
- Logical Flow: It is produced by adenylate cyclase and activates protein kinase A (PKA), which regulates various cellular processes.
- Example: cAMP is like a megaphone, amplifying a whisper (signal) into a shout (cellular response)."
What is the MAP kinase pathway?,"- Definition: The MAP kinase pathway is a signaling cascade that regulates cell growth, differentiation, and survival.
- Logical Flow: It involves a series of phosphorylation events, starting with receptor activation and ending with gene expression changes.
- Example: The MAP kinase pathway is like a relay race, where the baton (signal) is passed from one runner (protein) to the next until the finish line (cellular response)."
What are cell cycle checkpoints?,"- Definition: Cell cycle checkpoints are control mechanisms that ensure proper progression through the cell cycle.
- Logical Flow: Key checkpoints include G1/S (DNA integrity), G2/M (chromosome alignment), and M (spindle assembly).
- Example: Cell cycle checkpoints are like quality control inspectors, ensuring each step of the process is correct before moving forward."
What is the role of cyclin-dependent kinases (CDKs) in the cell cycle?,"- Definition: CDKs are enzymes that regulate the cell cycle by phosphorylating target proteins.
- Logical Flow: They are activated by cyclins and control transitions between cell cycle phases (e.g., G1 to S phase).
- Example: CDKs are like traffic lights, controlling the flow of the cell cycle and ensuring it proceeds in an orderly manner."
What is meiosis?,"- Definition: Meiosis is a type of cell division that produces gametes (sperm and egg) with half the chromosome number.
- Logical Flow: It involves two rounds of division (meiosis I and II), resulting in four haploid cells from one diploid cell.
- Example: Meiosis is like a shuffling deck of cards, creating unique combinations of genetic material for reproduction."
What are stem cells?,"- Definition: Stem cells are undifferentiated cells capable of self-renewal and differentiation into specialized cell types.
- Logical Flow: They are found in tissues like bone marrow (hematopoietic stem cells) and skin (epidermal stem cells), enabling tissue repair and regeneration.
- Example: Stem cells are like blank canvases, capable of becoming any type of painting (cell) depending on the signals they receive."
What is the role of stem cells in tissue maintenance?,"- Definition: Stem cells maintain tissues by replacing damaged or dead cells through differentiation.
- Logical Flow: They divide asymmetrically, producing one stem cell (self-renewal) and one differentiated cell (tissue repair).
- Example: Stem cells are like a repair crew, constantly fixing and replacing worn-out parts (cells) in the body."
What is fertilization?,"- Definition: Fertilization is the fusion of sperm and egg to form a zygote, initiating embryonic development.
- Logical Flow: It involves sperm penetration, cortical reaction (preventing polyspermy), and fusion of genetic material.
- Example: Fertilization is like a lock and key, where the sperm (key) unlocks the egg (lock) to start a new life."
What is the role of tumor viruses in studying the cell cycle?,"- Definition: Tumor viruses (e.g., HPV) are used to study cell cycle regulation because they manipulate it to promote cell division.
- Logical Flow: They encode proteins that inactivate tumor suppressors (e.g., p53) or activate oncogenes, leading to uncontrolled cell growth.
- Example: Tumor viruses are like hackers, exploiting the cell cycle's control systems to their advantage."
What is the JAK/STAT pathway?,"- Definition: The JAK/STAT pathway is a signaling cascade that transmits information from extracellular cytokines to the cell nucleus.
- Logical Flow: Cytokines activate JAK kinases, which phosphorylate STAT proteins, leading to gene transcription.
- Example: The JAK/STAT pathway is like a messenger delivering a letter (signal) from the front door (cell surface) to the boss's office (nucleus)."
What is the role of intermediate filaments?,"- Definition: Intermediate filaments provide mechanical strength and stability to cells and tissues.
- Logical Flow: They are composed of proteins like keratin and vimentin, forming a network that resists mechanical stress.
- Example: Intermediate filaments are like the steel beams in a building, providing structural support and resilience."
What is the significance of cell adhesion proteins?,"- Definition: Cell adhesion proteins (e.g., integrins, cadherins) mediate cell-cell and cell-matrix interactions.
- Logical Flow: They play roles in tissue formation, immune response, and wound healing by anchoring cells to each other and the ECM.
- Example: Cell adhesion proteins are like Velcro, holding cells together and ensuring tissues stay intact."
Front,Back
What are natural products?,"- Definition: Natural products are chemical compounds produced by living organisms, often with biological activity.
- Logical Flow: They are derived from plants, animals, microbes, and marine organisms, and play a key role in drug discovery and medicinal chemistry.
- Example: Natural products are like nature's pharmacy, providing compounds like penicillin (antibiotic) and taxol (anticancer)."
What are the main sources of natural products?,"- Definition: Natural products are sourced from plants, animals, microorganisms, and marine organisms.
- Logical Flow: Plants provide alkaloids and terpenes, microbes produce antibiotics, and marine organisms yield unique bioactive compounds.
- Example: Natural product sources are like a treasure hunt, with each organism offering unique chemical treasures."
What are terpenes?,"- Definition: Terpenes are a class of natural products made of isoprene units, known for their aromatic and therapeutic properties.
- Logical Flow: They are classified based on the number of isoprene units (e.g., monoterpenes, sesquiterpenes) and are isolated from essential oils.
- Example: Terpenes are like the building blocks of nature's perfumes, giving plants like lavender and pine their distinct scents."
What is the isoprene rule?,"- Definition: The isoprene rule states that terpenes are composed of isoprene units (C5H8) linked in a head-to-tail fashion.
- Logical Flow: This rule helps predict the structure of terpenes, which are often multiples of isoprene units (e.g., C10 for monoterpenes).
- Example: The isoprene rule is like a recipe, where isoprene units are the ingredients for building terpenes."
What are alkaloids?,"- Definition: Alkaloids are nitrogen-containing natural products with potent pharmacological effects.
- Logical Flow: They are extracted from plants, classified based on structure (e.g., morphine, quinine), and used as medicines or toxins.
- Example: Alkaloids are like nature's defense chemicals, protecting plants from herbivores while providing drugs like morphine for pain relief."
What is the medicinal importance of alkaloids?,"- Definition: Alkaloids like morphine, quinine, and vincristine are used as painkillers, antimalarials, and anticancer agents.
- Logical Flow: Their complex structures interact with biological targets, making them effective but often toxic in high doses.
- Example: Alkaloids are like double-edged swords; they can heal (e.g., quinine for malaria) or harm (e.g., strychnine as a poison)."
What are antibiotics?,"- Definition: Antibiotics are natural or synthetic compounds that kill or inhibit the growth of bacteria.
- Logical Flow: They are produced by microorganisms (e.g., penicillin from Penicillium) and modified to create semi-synthetic antibiotics.
- Example: Antibiotics are like soldiers fighting bacterial infections, with natural antibiotics as the frontline troops and synthetic ones as reinforcements."
What are carotenoids?,"- Definition: Carotenoids are pigments found in plants and microorganisms, responsible for red, orange, and yellow colors.
- Logical Flow: They act as antioxidants and precursors to vitamin A, with examples like beta-carotene and lycopene.
- Example: Carotenoids are like nature's paint, coloring carrots (beta-carotene) and tomatoes (lycopene) while protecting cells from damage."
What are steroids?,"- Definition: Steroids are lipid-based natural products with a characteristic four-ring structure, involved in hormone regulation.
- Logical Flow: They are isolated from plants and animals, with examples like cholesterol, cortisol, and sex hormones.
- Example: Steroids are like molecular switches, regulating processes like metabolism (cortisol) and reproduction (estrogen, testosterone)."
What are phenolic compounds?,"- Definition: Phenolic compounds are aromatic molecules with hydroxyl groups, found in plants and known for their antioxidant properties.
- Logical Flow: They are classified into flavonoids, tannins, and lignans, and are extracted for their health benefits.
- Example: Phenolic compounds are like nature's antioxidants, protecting cells from damage (e.g., resveratrol in grapes)."
What are flavonoids?,"- Definition: Flavonoids are a class of phenolic compounds with diverse biological functions, including antioxidant and anti-inflammatory effects.
- Logical Flow: They are classified into flavones, flavonols, and isoflavonols, and are found in fruits, vegetables, and tea.
- Example: Flavonoids are like bodyguards, protecting cells from oxidative stress and inflammation."
What is the role of flavonoids as antioxidants?,"- Definition: Flavonoids neutralize free radicals, preventing oxidative damage to cells and tissues.
- Logical Flow: They donate electrons to free radicals, stabilizing them and reducing the risk of chronic diseases like cancer and heart disease.
- Example: Flavonoids are like fire extinguishers, putting out the flames (free radicals) that damage cells."
What is the biosynthesis of flavonoids?,"- Definition: Flavonoids are synthesized in plants via the phenylpropanoid pathway, starting from phenylalanine.
- Logical Flow: Enzymes like chalcone synthase and flavonoid synthase catalyze the formation of flavonoid structures.
- Example: Flavonoid biosynthesis is like an assembly line, where phenylalanine is transformed into various flavonoid products."
What is the medicinal role of taxol?,"- Definition: Taxol is an alkaloid used as an anticancer drug, derived from the Pacific yew tree.
- Logical Flow: It inhibits cell division by stabilizing microtubules, preventing cancer cells from proliferating.
- Example: Taxol is like a roadblock, stopping cancer cells from dividing and spreading."
What are semi-synthetic antibiotics?,"- Definition: Semi-synthetic antibiotics are chemically modified natural antibiotics to enhance their efficacy or reduce side effects.
- Logical Flow: Examples include amoxicillin (derived from penicillin) and doxycycline (derived from tetracycline).
- Example: Semi-synthetic antibiotics are like upgraded tools, combining the best of natural and synthetic chemistry for better performance."
What are the advantages of semi-synthetic antibiotics?,"- Definition: Semi-synthetic antibiotics have improved efficacy, broader spectrum, and reduced resistance compared to natural antibiotics.
- Logical Flow: Chemical modifications enhance their stability, solubility, and target specificity.
- Example: Semi-synthetic antibiotics are like custom-made keys, designed to unlock specific bacterial targets more effectively."
What is the role of steroids in oral contraceptives?,"- Definition: Steroids like estrogen and progesterone are used in oral contraceptives to prevent ovulation.
- Logical Flow: They mimic natural hormones, regulating the menstrual cycle and inhibiting egg release.
- Example: Steroids in contraceptives are like traffic signals, controlling the reproductive cycle to prevent pregnancy."
What is the structure of quinine?,"- Definition: Quinine is a complex alkaloid with a quinoline ring, used as an antimalarial drug.
- Logical Flow: It is extracted from the bark of the cinchona tree and inhibits the malaria parasite's growth.
- Example: Quinine is like a lockpick, disrupting the malaria parasite's life cycle and curing the disease."
What is the role of carotenoids in health?,"- Definition: Carotenoids like beta-carotene and lycopene protect against oxidative stress and support vision and immune function.
- Logical Flow: They are converted to vitamin A and act as antioxidants, reducing the risk of chronic diseases.
- Example: Carotenoids are like shields, protecting cells from damage caused by free radicals."
What is the mechanism of alkaloid action?,"- Definition: Alkaloids interact with biological targets like receptors and enzymes, altering cellular processes.
- Logical Flow: For example, morphine binds to opioid receptors, blocking pain signals, while quinine disrupts malaria parasite metabolism.
- Example: Alkaloids are like master keys, unlocking specific biological pathways to produce therapeutic effects."
Front,Back
What are the techniques for protein isolation and solubilization?,"- Definition: Proteins are isolated and solubilized using methods like cell disruption, fractional precipitation, and selective denaturation.
- Logical Flow: Cells are disrupted (e.g., sonication, homogenization), and proteins are solubilized using buffers. Fractional precipitation separates proteins based on solubility.
- Example: Protein isolation is like extracting gold from ore; you break down the material (cells) and use specific methods (precipitation) to isolate the valuable component (protein)."
What is ion exchange chromatography?,"- Definition: Ion exchange chromatography separates proteins based on their charge using a charged resin.
- Logical Flow: Proteins bind to the resin based on their charge and are eluted using a salt gradient. Cation exchangers bind positively charged proteins, while anion exchangers bind negatively charged ones.
- Example: Ion exchange chromatography is like a magnet attracting metal objects (proteins) based on their charge."
What is gel filtration chromatography?,"- Definition: Gel filtration chromatography separates molecules based on size using a porous gel matrix.
- Logical Flow: Larger molecules pass through the column faster, while smaller molecules enter the pores and elute later. It is used to determine molecular weight.
- Example: Gel filtration is like a sieve, separating marbles (large molecules) from sand (small molecules) based on size."
What is SDS-PAGE?,"- Definition: SDS-PAGE (Sodium Dodecyl Sulfate Polyacrylamide Gel Electrophoresis) separates proteins based on size after denaturing them with SDS.
- Logical Flow: Proteins are coated with SDS (giving them a uniform charge) and separated in a polyacrylamide gel. Smaller proteins migrate faster.
- Example: SDS-PAGE is like a race where all runners (proteins) are given the same shoes (SDS), so the smallest ones finish first."
What is 2D gel electrophoresis?,"- Definition: 2D gel electrophoresis separates proteins in two dimensions: first by isoelectric point (pI) and then by molecular weight.
- Logical Flow: Proteins are separated by pI using isoelectric focusing (IEF) in the first dimension and by size using SDS-PAGE in the second dimension.
- Example: 2D gel electrophoresis is like sorting a deck of cards first by suit (pI) and then by number (size)."
What is MALDI-TOF mass spectrometry?,"- Definition: MALDI-TOF (Matrix-Assisted Laser Desorption/Ionization Time-of-Flight) is a technique for identifying proteins based on their mass-to-charge ratio.
- Logical Flow: Proteins are ionized using a laser and separated based on their time of flight through a vacuum. The mass spectrum is used for identification.
- Example: MALDI-TOF is like a high-speed camera capturing the flight of ions to determine their mass."
What is UV-VIS spectrophotometry?,"- Definition: UV-VIS spectrophotometry measures the absorption of ultraviolet or visible light by a sample to determine its concentration.
- Logical Flow: Light passes through the sample, and the absorbance is measured at specific wavelengths. The Beer-Lambert law relates absorbance to concentration.
- Example: UV-VIS spectrophotometry is like a light meter, measuring how much light is absorbed by a solution to determine its content."
What is capillary electrophoresis?,"- Definition: Capillary electrophoresis separates molecules based on their charge and size using an electric field in a narrow capillary.
- Logical Flow: Molecules migrate through the capillary at different speeds, depending on their charge-to-size ratio. It is used for DNA, RNA, and protein analysis.
- Example: Capillary electrophoresis is like a narrow river, where smaller and more charged molecules flow faster."
What is the principle of Western blotting?,"- Definition: Western blotting detects specific proteins in a sample using antibodies.
- Logical Flow: Proteins are separated by SDS-PAGE, transferred to a membrane, and probed with antibodies. The target protein is visualized using a detection system.
- Example: Western blotting is like a detective using a specific clue (antibody) to find a suspect (protein) in a crowd (sample)."
What is PCR (Polymerase Chain Reaction)?,"- Definition: PCR amplifies specific DNA sequences using primers and DNA polymerase.
- Logical Flow: DNA is denatured, primers anneal to the target sequence, and DNA polymerase extends the primers. The process is repeated for exponential amplification.
- Example: PCR is like a photocopier, making millions of copies of a specific document (DNA sequence)."
What is RFLP (Restriction Fragment Length Polymorphism)?,"- Definition: RFLP is a technique used to detect variations in DNA sequences by cutting DNA with restriction enzymes.
- Logical Flow: DNA is digested with restriction enzymes, and the fragments are separated by gel electrophoresis. Variations in fragment lengths indicate genetic differences.
- Example: RFLP is like cutting a rope into pieces and measuring the lengths to find differences."
What is DNA sequencing?,"- Definition: DNA sequencing determines the order of nucleotides in a DNA molecule.
- Logical Flow: Techniques like Sanger sequencing use chain-terminating nucleotides to generate fragments of varying lengths, which are then separated and read.
- Example: DNA sequencing is like reading a book letter by letter to understand the story (genetic information)."
What is ultracentrifugation?,"- Definition: Ultracentrifugation separates particles based on density and size using high-speed centrifugation.
- Logical Flow: Particles sediment at different rates depending on their size and density. It is used to determine molecular weight and isolate organelles.
- Example: Ultracentrifugation is like a high-speed merry-go-round, where heavier objects (particles) move to the outside faster."
What is immunodiffusion?,"- Definition: Immunodiffusion is a technique to study antigen-antibody interactions by allowing them to diffuse through a gel.
- Logical Flow: Antigens and antibodies diffuse toward each other in a gel, forming visible precipitin lines where they meet.
- Example: Immunodiffusion is like two rivers meeting and forming a visible boundary (precipitin line)."
What is ELISA (Enzyme-Linked Immunosorbent Assay)?,"- Definition: ELISA detects antigens or antibodies using an enzyme-linked system that produces a color change.
- Logical Flow: The target molecule is captured on a plate, and an enzyme-linked antibody is added. The enzyme reacts with a substrate to produce a detectable signal.
- Example: ELISA is like a lock-and-key system, where the key (antibody) fits the lock (antigen) and triggers a signal (color change)."
What is immunofluorescence?,"- Definition: Immunofluorescence detects antigens using antibodies labeled with fluorescent dyes.
- Logical Flow: The fluorescent antibody binds to the target antigen, and the complex is visualized under a fluorescence microscope.
- Example: Immunofluorescence is like using a glow-in-the-dark marker to highlight specific parts of a drawing (antigen)."
What is the principle of HPLC (High-Performance Liquid Chromatography)?,"- Definition: HPLC separates molecules based on their interaction with a stationary phase and a mobile phase under high pressure.
- Logical Flow: The sample is injected into a column, and components are separated based on their affinity for the stationary phase. Detectors measure the eluted compounds.
- Example: HPLC is like a high-pressure water hose, separating a mixture of liquids based on their flow rates."
What is the role of affinity chromatography?,"- Definition: Affinity chromatography isolates proteins based on specific interactions with a ligand attached to a matrix.
- Logical Flow: The target protein binds to the ligand, while other proteins pass through. The bound protein is eluted using a competitive ligand or changing conditions.
- Example: Affinity chromatography is like a key (ligand) that only fits a specific lock (protein), allowing selective isolation."
What is the principle of atomic absorption spectrophotometry (AAS)?,"- Definition: AAS measures the concentration of metal ions by their absorption of light at specific wavelengths.
- Logical Flow: The sample is vaporized, and light is passed through it. The amount of light absorbed is proportional to the metal ion concentration.
- Example: AAS is like a metal detector, identifying and quantifying specific metals in a sample."
What is the principle of Southern blotting?,"- Definition: Southern blotting detects specific DNA sequences using hybridization with a labeled probe.
- Logical Flow: DNA is digested, separated by gel electrophoresis, transferred to a membrane, and probed with a labeled DNA sequence.
- Example: Southern blotting is like finding a specific sentence (DNA sequence) in a book (DNA sample) using a highlighter (probe)."
Front,Back
What are industrially important microorganisms?,"- Definition: Microorganisms like yeast, molds, bacteria, and actinomycetes are used in industries to produce valuable products.
- Logical Flow: Yeast is used in brewing, molds in antibiotic production, bacteria in probiotics, and actinomycetes in enzyme production.
- Example: Industrially important microorganisms are like factory workers, each specialized in producing specific products (e.g., yeast for beer, bacteria for yogurt)."
What is the screening of microorganisms?,"- Definition: Screening involves selecting microorganisms with desired traits for industrial applications.
- Logical Flow: Microorganisms are tested for their ability to produce metabolites, enzymes, or other products. High-performing strains are selected for further use.
- Example: Screening microorganisms is like auditioning actors, where only the best performers (strains) are chosen for the role (industrial process)."
What are primary and secondary metabolites?,"- Definition: Primary metabolites (e.g., ethanol, lactic acid) are essential for growth, while secondary metabolites (e.g., antibiotics, pigments) are not essential but have industrial value.
- Logical Flow: Primary metabolites are produced during active growth, while secondary metabolites are produced in the stationary phase.
- Example: Primary metabolites are like basic food (essential for survival), while secondary metabolites are like luxury items (valuable but not essential)."
What is fermentation technology?,"- Definition: Fermentation technology uses microorganisms to convert raw materials into products like alcohol, acids, and antibiotics.
- Logical Flow: Microorganisms are grown in controlled conditions (e.g., temperature, pH) to optimize product yield.
- Example: Fermentation technology is like a bakery, where raw ingredients (substrates) are transformed into bread (products) using yeast (microorganisms)."
What are the modes of fermentation processes?,"- Definition: Fermentation can be batch (single cycle), fed-batch (nutrients added periodically), or continuous (continuous flow of nutrients and products).
- Logical Flow: Batch fermentation is simple but less efficient, while continuous fermentation is complex but highly efficient.
- Example: Fermentation modes are like cooking methods: batch is like baking a cake once, fed-batch is like adding ingredients step-by-step, and continuous is like a conveyor belt in a factory."
What is media sterilization?,"- Definition: Media sterilization eliminates contaminants from the growth medium using heat, filtration, or chemicals.
- Logical Flow: Sterilization ensures that only the desired microorganisms grow, preventing contamination and product loss.
- Example: Media sterilization is like cleaning a kitchen before cooking to ensure no unwanted germs spoil the food."
What is the design of a fermenter?,"- Definition: A fermenter is a bioreactor designed to provide optimal conditions for microbial growth and product formation.
- Logical Flow: It includes features like agitation, aeration, temperature control, and pH monitoring to maintain ideal conditions.
- Example: A fermenter is like a high-tech greenhouse, providing the perfect environment for microorganisms to thrive and produce."
What is downstream processing?,"- Definition: Downstream processing involves recovering and purifying products from fermentation broth.
- Logical Flow: Steps include separation (e.g., centrifugation), purification (e.g., chromatography), and packaging.
- Example: Downstream processing is like refining crude oil into usable products like gasoline and plastics."
What is microbial production of antibiotics?,"- Definition: Antibiotics like penicillin and streptomycin are produced by microorganisms through fermentation.
- Logical Flow: The microorganism is grown in a fermenter, and the antibiotic is extracted and purified from the broth.
- Example: Antibiotic production is like a factory where microorganisms are workers producing life-saving drugs."
What is microbial production of enzymes?,"- Definition: Enzymes like amylase and protease are produced by microorganisms for industrial applications.
- Logical Flow: The microorganism is cultured, and the enzyme is extracted and purified for use in industries like food and detergents.
- Example: Enzyme production is like hiring a specialist (microorganism) to produce a specific tool (enzyme) for a job."
What is microbial production of biogas?,"- Definition: Biogas is produced by anaerobic digestion of organic waste by microorganisms.
- Logical Flow: Organic waste is broken down into methane and CO2 by bacteria in a biogas plant.
- Example: Biogas production is like a compost pile, where microorganisms turn waste into useful energy."
What are genetically modified foods?,"- Definition: GM foods are produced from organisms whose DNA has been altered to introduce desirable traits.
- Logical Flow: Genes for pest resistance or higher yield are inserted into crops, improving productivity and reducing pesticide use.
- Example: GM foods are like upgrading a car with better features (genes) to improve performance (yield or resistance)."
What are the advantages of GM foods?,"- Definition: GM foods offer higher yields, pest resistance, and improved nutritional content.
- Logical Flow: They reduce the need for pesticides, increase food security, and can be engineered to contain more nutrients.
- Example: GM foods are like a high-efficiency engine, producing more output (food) with less input (resources)."
What are the environmental hazards of GMOs?,"- Definition: GMOs can lead to biodiversity loss, gene flow to wild species, and unintended ecological impacts.
- Logical Flow: Cross-breeding with wild species can create superweeds, and non-target organisms may be harmed by GM traits.
- Example: GMOs are like introducing a new species into an ecosystem; it can disrupt the balance and cause unintended consequences."
What is the microbial production of polysaccharides?,"- Definition: Polysaccharides like xanthan gum and dextran are produced by bacteria for use in food and industry.
- Logical Flow: Bacteria are cultured, and the polysaccharide is extracted and purified for use as a thickener or stabilizer.
- Example: Polysaccharide production is like a factory producing glue (polysaccharides) to hold things together in food or industrial products."
What is the microbial production of solvents?,"- Definition: Solvents like acetone and butanol are produced by bacteria through fermentation.
- Logical Flow: Bacteria break down sugars into solvents, which are then extracted and purified for industrial use.
- Example: Solvent production is like a distillery, where microorganisms turn sugar into useful chemicals (solvents)."
What is the microbial production of amino acids?,"- Definition: Amino acids like lysine and glutamic acid are produced by bacteria for use in food and pharmaceuticals.
- Logical Flow: Bacteria are cultured, and the amino acids are extracted and purified for use as supplements or flavor enhancers.
- Example: Amino acid production is like a factory producing building blocks (amino acids) for proteins and other molecules."
What is the microbial production of vaccines?,"- Definition: Vaccines are produced using microorganisms to generate antigens that stimulate immunity.
- Logical Flow: The microorganism is cultured, and the antigen is purified and formulated into a vaccine.
- Example: Vaccine production is like training a security system (immune system) to recognize and fight intruders (pathogens)."
What is the microbial production of pigments?,"- Definition: Pigments like carotenoids and melanin are produced by microorganisms for use in food, cosmetics, and textiles.
- Logical Flow: Microorganisms are cultured, and the pigment is extracted and purified for industrial applications.
- Example: Pigment production is like a paint factory, where microorganisms produce colors for various uses."
What is the microbial production of organic acids?,"- Definition: Organic acids like citric acid and lactic acid are produced by microorganisms for use in food and industry.
- Logical Flow: Microorganisms ferment sugars into acids, which are then extracted and purified.
- Example: Organic acid production is like a sourdough starter, where microorganisms turn sugar into acid for flavor and preservation."
Front,Back
What are the structural and metabolic peculiarities of the brain?,"- Definition: The brain has unique structural (e.g., neurons, glial cells) and metabolic (e.g., high glucose consumption) features.
- Logical Flow: The brain consumes 20% of the body's energy despite being only 2% of its weight. It relies on glucose and oxygen for ATP production.
- Example: The brain is like a high-performance car, requiring premium fuel (glucose) and constant maintenance (oxygen) to function."
What are the differences between growing and adult brains?,"- Definition: The growing brain has high plasticity and neurogenesis, while the adult brain has stable neural networks and limited neurogenesis.
- Logical Flow: In the growing brain, synapses are formed and pruned rapidly. In the adult brain, synaptic plasticity is reduced, and learning relies on modifying existing connections.
- Example: The growing brain is like a construction site, constantly building and remodeling, while the adult brain is like a finished building, with minor renovations."
What are the functions of neurons and glial cells?,"- Definition: Neurons transmit electrical and chemical signals, while glial cells support and protect neurons.
- Logical Flow: Neurons communicate via synapses, while glial cells provide nutrients, maintain homeostasis, and form myelin.
- Example: Neurons are like electrical wires, transmitting signals, while glial cells are like insulation and maintenance crews, ensuring the wires work properly."
What is a synapse?,"- Definition: A synapse is a junction between two neurons where electrical or chemical signals are transmitted.
- Logical Flow: At a chemical synapse, neurotransmitters are released from the presynaptic neuron and bind to receptors on the postsynaptic neuron.
- Example: A synapse is like a relay station, passing messages (neurotransmitters) from one neuron to another."
What is an action potential?,"- Definition: An action potential is a rapid electrical signal that travels along a neuron's membrane.
- Logical Flow: It is generated by the opening of voltage-gated sodium channels, causing depolarization, followed by potassium channel opening, causing repolarization.
- Example: An action potential is like a wave in a stadium, where one section (ion channels) triggers the next, propagating the signal."
What is the role of sodium channels in nerve impulses?,"- Definition: Sodium channels open during depolarization, allowing Na+ ions to enter the neuron and generate an action potential.
- Logical Flow: The influx of Na+ ions reverses the membrane potential, triggering the action potential. Channels then inactivate to restore resting potential.
- Example: Sodium channels are like gates that open to let in a flood of water (Na+ ions), creating a wave (action potential)."
How does conduction differ in myelinated and unmyelinated fibers?,"- Definition: Myelinated fibers conduct impulses faster due to saltatory conduction, while unmyelinated fibers conduct slower via continuous conduction.
- Logical Flow: Myelin insulates axons, allowing action potentials to jump between nodes of Ranvier. Unmyelinated fibers lack this insulation, slowing conduction.
- Example: Myelinated fibers are like a train on tracks (fast and efficient), while unmyelinated fibers are like a car on a winding road (slower)."
What are neurotransmitters?,"- Definition: Neurotransmitters are chemical messengers that transmit signals across synapses.
- Logical Flow: They are synthesized in neurons, stored in vesicles, and released into the synaptic cleft upon stimulation. Examples include dopamine, serotonin, and glutamate.
- Example: Neurotransmitters are like text messages, delivering information (signals) from one neuron to another."
What is the role of calcium in neurotransmitter secretion?,"- Definition: Calcium ions trigger the fusion of synaptic vesicles with the presynaptic membrane, releasing neurotransmitters.
- Logical Flow: Action potentials open voltage-gated calcium channels, allowing Ca2+ influx, which activates proteins that mediate vesicle fusion.
- Example: Calcium is like a key that unlocks the door (vesicle fusion) to release the message (neurotransmitter)."
What are post-synaptic receptors?,"- Definition: Post-synaptic receptors are proteins on the postsynaptic neuron that bind neurotransmitters, initiating a response.
- Logical Flow: Neurotransmitters bind to receptors, opening ion channels or activating signaling pathways, leading to excitatory or inhibitory effects.
- Example: Post-synaptic receptors are like locks that only open with the right key (neurotransmitter), triggering a response."
What is neurogenesis?,"- Definition: Neurogenesis is the process of generating new neurons from neural stem cells.
- Logical Flow: It occurs primarily in the hippocampus and olfactory bulb during development and, to a lesser extent, in adulthood.
- Example: Neurogenesis is like planting new seeds (neurons) in a garden (brain), allowing for growth and repair."
